property_id,zipcode_freq,property_max_guests,property_bathrooms,property_bedrooms,property_beds,host_id_freq,host_for_x_months,host_response_rate,host_nr_listings,booking_price_covers,booking_min_nights,booking_max_nights,booking_availability_30,booking_availability_60,booking_availability_90,booking_availability_365,booking_cancel_policy,reviews_num,reviews_rating,reviews_acc,reviews_cleanliness,reviews_checkin,reviews_communication,reviews_location,reviews_value,reviews_per_month,target,property_type_Bed & Breakfast,property_type_Condominium,property_type_House,property_type_Loft,property_type_Townhouse,property_type_infrequent_sklearn,property_room_type_Private room,property_room_type_Shared room,brussels,antwerp,host_near_property,extra_score,host_verified_score,amenities_score,last_updated_in_months
1484,0.1485758275596612,2,1.0,1.0,1.0,0.0001539645881447,35,100.0,1.0,1,1,1125,0,0,0,0,4,33,95.0,10.0,10.0,10.0,10.0,9.0,10.0,1.75,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,13.0,4
1485,0.0409545804464973,4,1.0,2.0,2.0,0.0001539645881447,35,100.0,1.0,1,1,1125,0,0,0,0,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,11.0,14
1486,0.0210931485758275,2,1.0,1.0,1.0,0.0003079291762894,35,100.0,2.0,1,1,1,0,0,0,0,4,1,100.0,10.0,10.0,8.0,10.0,10.0,10.0,0.05,125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,8.0,5
1487,0.0157043879907621,3,1.0,2.0,2.0,0.0003079291762894,35,100.0,2.0,1,6,45,0,0,0,0,4,1,80.0,10.0,8.0,10.0,10.0,10.0,10.0,0.06,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,6.0,5
1489,0.0391070053887605,4,1.0,1.0,1.0,0.0001539645881447,35,100.0,1.0,1,1,1125,0,0,0,0,4,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,2.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,14.0,0
1490,0.2246343341031562,5,1.0,2.0,2.0,0.0001539645881447,64,70.0,1.0,2,2,10,12,23,53,54,4,2,100.0,10.0,9.0,10.0,9.0,10.0,10.0,0.3,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,15.0,1
1491,0.048960739030023,4,1.0,1.0,2.0,0.0001539645881447,35,100.0,1.0,2,2,1125,0,0,0,249,3,5,75.0,7.0,5.0,8.0,9.0,9.0,7.0,0.2,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,14.0,1
1492,0.0101616628175519,8,2.0,4.0,5.0,0.0001539645881447,35,100.0,1.0,6,3,1125,11,27,45,305,3,34,86.0,9.0,8.0,9.0,10.0,9.0,9.0,0.98,129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,13.0,0
1493,0.0178598922247882,5,1.0,2.0,1.0,0.0003079291762894,64,96.0,3.0,2,2,1125,22,52,78,345,3,46,95.0,10.0,9.0,9.0,10.0,9.0,9.0,0.97,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,12.0,0
1494,0.0178598922247882,4,1.0,2.0,1.0,0.0003079291762894,64,96.0,3.0,2,2,1125,19,49,77,345,3,34,95.0,10.0,9.0,10.0,10.0,9.0,9.0,0.74,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,6.0,0
1495,0.0363356428021555,2,2.0,1.0,1.0,0.0001539645881447,35,100.0,1.0,1,3,60,0,0,0,0,2,9,94.0,10.0,8.0,9.0,9.0,10.0,10.0,0.43,62,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,18.0,5
1496,0.0700538876058506,2,0.5,1.0,2.0,0.0003079291762894,35,100.0,2.0,1,1,1125,17,45,63,194,2,28,90.0,9.0,9.0,10.0,9.0,9.0,9.0,1.67,65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,5.0,19.0,0
1497,0.0700538876058506,2,0.5,1.0,1.0,0.0003079291762894,35,100.0,2.0,2,1,1125,16,44,56,187,2,31,92.0,10.0,10.0,10.0,9.0,9.0,9.0,1.88,65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,5.0,18.0,0
1498,0.0988452655889145,2,1.0,1.0,1.0,0.0001539645881447,64,50.0,1.0,2,25,1125,30,60,90,365,2,48,93.0,9.0,9.0,10.0,10.0,9.0,9.0,2.12,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,17.0,0
1499,0.1485758275596612,2,1.0,1.0,1.0,0.0003079291762894,64,100.0,2.0,1,3,1125,9,14,14,233,2,9,98.0,9.0,10.0,10.0,10.0,10.0,10.0,0.2,43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,13.0,0
1500,0.1485758275596612,2,1.0,1.0,1.0,0.0003079291762894,64,100.0,2.0,1,3,30,9,14,14,233,2,3,80.0,8.0,8.0,7.0,9.0,9.0,8.0,0.07,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,10.0,0
1501,0.1485758275596612,6,2.0,3.0,3.0,0.0001539645881447,35,100.0,1.0,1,2,1125,0,0,0,0,4,1,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.12,57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,11.0,8
1502,0.0409545804464973,2,2.0,1.0,1.0,0.0001539645881447,20,100.0,1.0,1,4,30,0,8,38,283,3,3,93.0,9.0,8.0,10.0,10.0,9.0,9.0,0.15,120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,9.0,4
1504,0.1485758275596612,4,1.0,1.0,2.0,0.0003079291762894,35,100.0,3.0,2,1,1125,26,56,86,176,3,23,74.0,7.0,8.0,8.0,8.0,9.0,8.0,1.27,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,15.0,0
1505,0.1485758275596612,1,0.5,1.0,1.0,0.0004618937644341,35,90.0,3.0,1,91,1125,0,0,11,286,3,15,95.0,10.0,9.0,10.0,9.0,9.0,9.0,0.73,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,5.0,13.0,1
1506,0.1485758275596612,2,0.5,1.0,1.0,0.0004618937644341,35,90.0,3.0,1,91,1125,0,6,36,311,3,13,91.0,10.0,9.0,10.0,10.0,10.0,9.0,0.64,500,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,5.0,13.0,1
1507,0.1485758275596612,2,1.0,1.0,1.0,0.0004618937644341,35,90.0,3.0,1,89,1125,23,23,23,243,3,11,82.0,9.0,8.0,10.0,9.0,10.0,9.0,0.56,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,17.0,0
1508,0.1485758275596612,3,1.0,2.0,2.0,0.0001539645881447,35,100.0,1.0,1,7,30,0,0,0,0,2,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0.11,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,10.0,10
1509,0.2246343341031562,2,1.0,1.0,1.0,0.0003079291762894,35,50.0,2.0,1,2,14,0,1,31,32,2,12,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.36,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,17.0,0
1510,0.2246343341031562,2,1.0,1.0,1.0,0.0003079291762894,35,50.0,2.0,1,2,14,0,0,13,13,2,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,21.0,0
1511,0.042802155504234,4,1.0,3.0,2.0,0.0001539645881447,35,100.0,1.0,2,3,1125,13,42,72,72,4,6,93.0,9.0,9.0,10.0,10.0,9.0,9.0,0.24,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,9.0,3
1512,0.2246343341031562,2,1.0,1.0,2.0,0.0009237875288683,35,100.0,6.0,1,1,1125,2,6,13,256,4,102,92.0,10.0,10.0,10.0,10.0,10.0,10.0,13.25,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,11.0,0
1513,0.2246343341031562,3,1.0,1.0,2.0,0.0009237875288683,35,100.0,6.0,2,2,1125,0,0,6,97,3,137,91.0,9.0,9.0,9.0,9.0,10.0,9.0,3.95,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,11.0,0
1514,0.2246343341031562,5,1.0,1.0,3.0,0.0009237875288683,35,100.0,6.0,2,1,1125,3,14,33,303,3,273,91.0,9.0,9.0,9.0,9.0,10.0,9.0,8.83,70,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,5.0,12.0,0
1515,0.2246343341031562,3,1.0,1.0,2.0,0.0009237875288683,35,100.0,6.0,2,1,1125,3,11,19,274,3,307,92.0,10.0,9.0,10.0,10.0,10.0,9.0,13.37,45,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,12.0,0
1516,0.2246343341031562,2,1.0,1.0,1.0,0.0009237875288683,35,100.0,6.0,1,1,1125,4,17,42,316,3,274,92.0,10.0,9.0,10.0,10.0,10.0,9.0,12.53,40,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,12.0,0
1517,0.2246343341031562,7,1.0,0.0,4.0,0.0009237875288683,35,100.0,6.0,2,1,1125,7,13,30,301,3,150,94.0,10.0,9.0,10.0,10.0,10.0,9.0,7.61,80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,12.0,0
1518,0.2246343341031562,2,1.5,1.0,1.0,0.0001539645881447,64,100.0,1.0,1,1,3,1,20,46,83,4,30,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1.13,92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,5.0,8.0,0
1519,0.1485758275596612,3,1.0,2.0,2.0,0.0004618937644341,35,100.0,3.0,1,3,1125,24,54,84,359,2,6,73.0,8.0,7.0,8.0,7.0,8.0,7.0,0.55,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,17.0,0
1521,0.1485758275596612,2,1.0,1.0,1.0,0.0004618937644341,35,100.0,3.0,1,3,1125,7,37,67,342,2,12,85.0,10.0,9.0,10.0,9.0,8.0,9.0,0.88,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,18.0,0
1522,0.0101616628175519,2,1.0,1.0,1.0,0.0001539645881447,35,100.0,1.0,1,2,14,30,60,90,365,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,87,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,7.0,0
1523,0.1485758275596612,2,1.0,1.0,2.0,0.0001539645881447,35,100.0,1.0,1,7,30,0,0,0,0,4,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.11,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,10.0,4
1524,0.0391070053887605,2,1.0,1.0,1.0,0.0001539645881447,64,100.0,1.0,1,2,14,19,49,75,350,3,41,91.0,9.0,9.0,10.0,10.0,9.0,9.0,0.77,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,15.0,0
1525,0.0560431100846805,5,1.0,1.0,3.0,0.0001539645881447,35,100.0,1.0,4,2,14,14,32,62,62,3,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,15.0,0
1527,0.1485758275596612,4,1.0,1.0,2.0,0.0001539645881447,35,100.0,1.0,2,1,1125,0,0,0,0,3,5,92.0,9.0,9.0,9.0,9.0,8.0,8.0,0.15,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,7.0,16
1528,0.0700538876058506,2,1.0,1.0,1.0,0.0001539645881447,35,100.0,1.0,2,1,35,4,27,45,45,2,15,92.0,9.0,9.0,10.0,10.0,10.0,9.0,7.38,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,13.0,0
1529,0.1485758275596612,1,0.5,1.0,1.0,0.0003079291762894,64,100.0,2.0,1,1,1125,13,13,13,250,4,1,80.0,8.0,10.0,10.0,6.0,10.0,8.0,0.05,59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,8.0,0
1530,0.1485758275596612,1,0.5,1.0,1.0,0.0003079291762894,64,100.0,2.0,1,1,4,0,5,25,291,2,3,93.0,9.0,10.0,10.0,10.0,10.0,8.0,0.09,99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,10.0,0
1531,0.048960739030023,4,1.5,2.0,3.0,0.0006158583525789,35,100.0,4.0,1,1,14,26,56,79,162,3,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,44,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,29.0,0
1532,0.048960739030023,2,1.0,1.0,1.0,0.0006158583525789,35,100.0,4.0,1,1,15,29,59,82,165,3,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,26.0,0
1533,0.048960739030023,2,1.0,1.0,1.0,0.0006158583525789,35,100.0,4.0,2,1,15,29,59,82,165,3,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,50,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,23.0,0
1534,0.048960739030023,2,1.0,1.0,1.0,0.0006158583525789,35,100.0,4.0,1,1,15,29,59,82,350,3,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,0.05,69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,27.0,1
1535,0.1485758275596612,2,1.0,0.0,1.0,0.0001539645881447,35,95.0,1.0,1,1,1125,1,3,7,221,2,340,97.0,10.0,10.0,10.0,10.0,9.0,10.0,13.35,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,18.0,3
1536,0.2246343341031562,4,1.0,1.0,2.0,0.0001539645881447,64,100.0,1.0,2,2,60,0,6,29,295,3,289,97.0,10.0,10.0,10.0,10.0,10.0,10.0,4.61,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,18.0,0
1537,0.0988452655889145,2,1.0,1.0,1.0,0.0001539645881447,64,100.0,1.0,1,2,21,13,43,73,73,3,52,96.0,9.0,10.0,10.0,10.0,10.0,9.0,0.83,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,19.0,0
1538,0.048960739030023,2,1.0,1.0,1.0,0.0001539645881447,35,75.0,1.0,1,1,1125,0,0,0,250,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,87,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,8.0,1
1539,0.0284834488067744,6,1.0,2.0,3.0,0.0001539645881447,35,100.0,1.0,4,1,1125,0,0,0,0,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,11.0,2
1540,0.1485758275596612,2,1.0,1.0,1.0,0.0001539645881447,35,100.0,1.0,1,2,1125,0,0,0,0,4,2,90.0,10.0,10.0,10.0,10.0,8.0,9.0,0.21,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,12.0,10
1541,0.1485758275596612,1,1.0,1.0,1.0,0.0001539645881447,35,100.0,1.0,1,7,365,0,0,0,0,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,7.0,20
1542,0.2246343341031562,3,1.5,2.0,2.0,0.0001539645881447,35,89.0,1.0,2,4,14,15,45,75,75,4,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.64,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,14.0,0
1543,0.0560431100846805,2,1.0,1.0,1.0,0.0001539645881447,35,100.0,1.0,1,7,30,0,0,0,0,4,11,91.0,10.0,10.0,9.0,9.0,8.0,9.0,1.06,41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,16.0,1
1544,0.0560431100846805,4,1.0,3.0,4.0,0.0001539645881447,35,100.0,1.0,1,3,1125,0,0,0,0,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,115,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,10.0,5
1545,0.1485758275596612,2,1.0,1.0,1.0,0.0001539645881447,26,90.0,1.0,1,3,1125,15,45,75,350,3,5,85.0,9.0,7.0,10.0,10.0,9.0,8.0,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,9.0,0
1546,0.1485758275596612,1,1.0,1.0,1.0,0.0001539645881447,35,100.0,1.0,1,1,1125,0,0,0,0,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,14.0,21
1547,0.0988452655889145,2,1.0,1.0,1.0,0.0003079291762894,35,100.0,2.0,1,2,1125,0,0,0,0,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,10.0,22
1548,0.0988452655889145,2,1.0,1.0,1.0,0.0003079291762894,35,100.0,2.0,1,2,1125,0,0,0,0,3,1,80.0,8.0,8.0,8.0,10.0,8.0,8.0,0.04,159,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,10.0,22
1549,0.2246343341031562,4,1.0,2.0,2.0,0.0001539645881447,35,100.0,1.0,2,3,1125,10,11,21,296,3,91,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3.83,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,19.0,0
1550,0.0700538876058506,2,1.0,1.0,2.0,0.0001539645881447,35,100.0,1.0,2,2,10,17,40,61,112,3,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,22.0,0
1551,0.0391070053887605,3,1.0,2.0,2.0,0.0001539645881447,64,100.0,1.0,1,3,90,14,36,44,280,2,31,94.0,9.0,10.0,10.0,10.0,9.0,10.0,0.51,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,15.0,0
1552,0.0560431100846805,5,1.0,2.0,3.0,0.0001539645881447,64,100.0,1.0,2,1,10,2,2,2,2,2,54,96.0,9.0,10.0,10.0,10.0,9.0,10.0,1.86,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,21.0,0
1553,0.0988452655889145,2,1.0,1.0,1.0,0.0001539645881447,35,0.0,1.0,2,1,1125,30,60,90,358,4,14,84.0,9.0,8.0,9.0,9.0,9.0,9.0,0.43,79,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,17.0,1
1554,0.0391070053887605,2,1.0,1.0,1.0,0.0003079291762894,35,81.0,2.0,1,5,1136,0,1,31,31,3,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,1
1555,0.0391070053887605,2,1.0,1.0,1.0,0.0003079291762894,35,81.0,2.0,1,1,1125,22,52,82,121,3,20,92.0,10.0,10.0,10.0,10.0,9.0,9.0,1.86,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,7.0,0
1556,0.0210931485758275,1,1.0,1.0,1.0,0.0001539645881447,35,100.0,1.0,1,5,1125,0,0,0,0,4,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1,46,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,12.0,7
1557,0.0988452655889145,2,1.0,1.0,1.0,0.0001539645881447,35,100.0,1.0,1,3,8,0,0,0,0,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,202,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,5.0,22
1558,0.2246343341031562,2,1.0,0.0,1.0,0.0001539645881447,35,100.0,1.0,1,1,1125,1,14,30,104,2,291,95.0,10.0,10.0,10.0,10.0,10.0,9.0,10.91,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,16.0,0
1559,0.0988452655889145,4,2.0,2.0,2.0,0.0001539645881447,35,100.0,1.0,1,15,1125,0,0,0,0,4,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,14.0,3
1561,0.0409545804464973,4,1.5,2.0,2.0,0.0003079291762894,35,90.0,2.0,2,2,1125,7,22,52,327,2,2,90.0,10.0,7.0,9.0,10.0,10.0,8.0,0.11,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,13.0,0
1562,0.0409545804464973,2,1.5,1.0,1.0,0.0003079291762894,35,90.0,2.0,1,1,1125,22,52,82,357,4,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.22,60,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,11.0,0
1563,0.0170900692840646,2,1.0,1.0,1.0,0.0001539645881447,64,100.0,5.0,2,1,1125,0,0,0,196,2,67,93.0,9.0,10.0,9.0,10.0,8.0,9.0,1.41,46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,6.0,16.0,1
1564,0.2246343341031562,6,1.0,1.0,3.0,0.0006158583525789,35,94.0,4.0,4,1,30,10,25,38,303,2,4,85.0,8.0,10.0,10.0,9.0,10.0,9.0,2.03,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,15.0,1
1565,0.2246343341031562,4,1.0,1.0,2.0,0.0006158583525789,35,94.0,4.0,4,1,1125,23,53,83,358,2,60,82.0,9.0,9.0,9.0,9.0,9.0,9.0,1.85,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,18.0,0
1566,0.2246343341031562,8,1.0,2.0,4.0,0.0006158583525789,35,94.0,4.0,6,1,1125,19,46,76,351,2,96,88.0,9.0,9.0,9.0,9.0,10.0,9.0,2.87,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,15.0,1
1567,0.2246343341031562,4,1.0,1.0,2.0,0.0006158583525789,35,94.0,4.0,4,1,1125,27,57,87,362,2,37,76.0,7.0,9.0,8.0,8.0,9.0,8.0,1.1,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,16.0,0
1568,0.2246343341031562,4,1.0,1.0,3.0,0.0004618937644341,64,100.0,4.0,2,2,1125,3,12,30,287,2,232,93.0,9.0,9.0,10.0,10.0,10.0,9.0,4.96,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,22.0,0
1569,0.2246343341031562,3,1.0,1.0,2.0,0.0004618937644341,64,100.0,4.0,2,2,1125,15,45,67,229,2,167,94.0,9.0,9.0,10.0,10.0,10.0,9.0,2.77,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,19.0,0
1570,0.2246343341031562,4,1.5,1.0,3.0,0.0004618937644341,64,100.0,4.0,2,2,30,8,29,59,326,2,98,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1.6,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,18.0,0
1571,0.0409545804464973,2,1.0,1.0,1.0,0.0001539645881447,35,100.0,1.0,2,2,30,0,0,0,0,2,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.07,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,12.0,15
1572,0.2246343341031562,2,1.0,1.0,1.0,0.0001539645881447,35,100.0,1.0,1,1,1125,13,38,68,343,2,152,87.0,9.0,9.0,9.0,9.0,10.0,9.0,4.43,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,8.0,1
1573,0.0988452655889145,1,1.0,1.0,1.0,0.0001539645881447,35,100.0,1.0,1,2,1125,0,0,6,281,3,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.47,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,14.0,1
1574,0.0210931485758275,8,2.5,3.0,5.0,0.0001539645881447,35,100.0,1.0,1,2,1125,10,34,56,147,4,4,100.0,10.0,9.0,10.0,10.0,8.0,10.0,4.0,112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,13.0,0
1575,0.2246343341031562,5,1.0,2.0,3.0,0.0001539645881447,64,80.0,1.0,1,12,1125,30,60,90,365,4,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.08,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,12.0,11
